year,country,survival,children,population
1980,Taiwan,0.98473,2.515,17848000
1980,Syria,0.9276,7.09,8906543
1980,Switzerland,0.9895,1.51,6303346
1980,Sweden,0.9915,1.62,8310467
1980,Swaziland,0.8759,6.66,603385
1980,Suriname,0.9398,3.92,365749
1980,Sudan,0.8593,6.44,20070866
1980,Sri Lanka,0.9538,3.405,15082771
1980,Spain,0.982,2.22,37495321
1980,South Africa,0.9108,4.79,29077186
1980,Somalia,0.76117129,6.84,6435589
1980,Solomon Islands,0.9369,6.75,229235
1980,Slovenia,0.9807,2.06,1831881
1980,Slovak Republic,0.9727,2.37,4961607
1980,Singapore,0.9858,1.82,2414563
1980,Sierra Leone,0.6854,5.56,3161751
1980,Senegal,0.7998,7.43,5414070
1980,Saudi Arabia,0.9097,7.21,9801475
1980,Sao Tome and Principe,0.9034,6.41,94688
1980,Samoa,0.9286,4.81,155016
1980,Rwanda,0.7928,8.29,5178927
1980,Russia,0.9671,1.98,138655363
1980,Romania,0.9576,2.38,22201389
1980,Qatar,0.9593,5.8,221594
1980,Portugal,0.972,2.29,9785924
1980,Poland,0.976,2.31,35577214
1980,Philippines,0.9231,5.18,47063923
1980,Peru,0.8813,5.01,17286832
1980,Paraguay,0.9355,5.22,3194768
1980,Papua New Guinea,0.8873,5.69,3215339
1980,Panama,0.9541,3.74,1953029
1980,Pakistan,0.8541,6.54,80492664
1980,Oman,0.8971,8.3,1181337
1980,Norway,0.9897,1.72,4085621
1980,Nigeria,0.7836,6.79,75543388
1980,Niger,0.6893,7.7,5871030
1980,Nicaragua,0.8919,6.13,3242190
1980,New Zealand,0.9844,2.15472,3147183
1980,Netherlands,0.9891,1.6,14088274
1980,Nepal,0.7968,5.83,15045329
1980,Namibia,0.9063,6.45,1012824
1980,Myanmar,0.8609,4.57,32864901
1980,Mozambique,0.7446,6.49,12145501
1980,Morocco,0.8651,5.65,19566920
1980,Mongolia,0.8603,6.21,1693122
1980,Moldova,0.9494,2.48,4009998
1980,"Micronesia, Fed. Sts.",0.9365,6.22,72962
1980,Mexico,0.9264,4.71,68776411
1980,Mauritius,0.9599,2.67,964023
1980,Mauritania,0.844,6.43,1517817
1980,Malta,0.9832,2.09,326709
1980,Mali,0.6938,7.05,7245598
1980,Maldives,0.8329,7.07,156626
1980,Malaysia,0.9689,3.79,13832586
1980,Malawi,0.7456,7.43,6239898
1980,Madagascar,0.8237,6.51,8608964
1980,"Macedonia, FYR",0.9311689,2.43,1794830
1980,Luxembourg,0.9867,1.46,364158
1980,Lithuania,0.9763,2.06,3430089
1980,Libya,0.9267,7.38,3063000
1980,Liberia,0.7648,6.97,1922536
1980,Lesotho,0.8768,5.59,1309981
1980,Lebanon,0.9521,4.11,2794638
1980,Latvia,0.9742,2.0,2513349
1980,Kuwait,0.9659,5.55,1376963
1980,Kenya,0.8921,7.46,16267558
1980,Kazakhstan,0.9307,2.97,14918991
1980,Jordan,0.9399,7.23,2298691
1980,Japan,0.9901,1.78,115914688
1980,Jamaica,0.9527,3.73,2132390
1980,Italy,0.9838,1.72,56221171
1980,Israel,0.9817,3.28,3745797
1980,Ireland,0.9856,3.0,3417798
1980,Iraq,0.931,6.56,13743534
1980,Iran,0.8926,6.48,38576541
1980,Indonesia,0.8788,4.43,150820044
1980,India,0.8529,4.68,700058589
1980,Iceland,0.9905,2.24,228160
1980,Hungary,0.9731,1.97,10698534
1980,Honduras,0.9026,6.313,3627640
1980,Haiti,0.8086,6.06,5687812
1980,Guyana,0.9322,3.57,776856
1980,Guinea,0.7214,6.94,4406831
1980,Guatemala,0.8695,6.18,7036484
1980,Greece,0.9766,2.17,9642504
1980,Ghana,0.847,6.54,10922708
1980,Germany,0.985,1.48,78288577
1980,Georgia,0.9352,2.315,5073000
1980,Gambia,0.7837,6.34,629786
1980,Gabon,0.8862,5.17,682641
1980,France,0.9876,1.83,53880143
1980,Finland,0.9913,1.63,4779488
1980,Fiji,0.9617,3.91,635297
1980,Ethiopia,0.7798,6.84,35426282
1980,Estonia,0.9732,2.063,1472898
1980,Eritrea,0.8095,6.51,2468902
1980,Equatorial Guinea,0.767,5.73,220582
1980,El Salvador,0.8845,5.14,4656263
1980,Egypt,0.8336,5.37,44952497
1980,Ecuador,0.9057,5.06,7957811
1980,Djibouti,0.859,6.69,340133
1980,Denmark,0.9899,1.546,5123026
1980,Cyprus,0.9788,2.35,685510
1980,Cuba,0.979,1.89,9812223
1980,Croatia,0.9747,2.0,4376608
1980,Cote d'Ivoire,0.8358,7.61,8500985
1980,Costa Rica,0.9741,3.62,2343345
1980,"Congo, Rep.",0.8708,6.18,1798285
1980,"Congo, Dem. Rep.",0.8007,6.59,27018690
1980,Comoros,0.8346,7.13,328861
1980,Colombia,0.9431,3.99,26874906
1980,China,0.9347,2.63,983170638
1980,Chile,0.966,2.68,11178817
1980,Chad,0.7738,6.76,4554089
1980,Cape Verde,0.9097,6.38,300047
1980,Canada,0.9874,1.665,24516277
1980,Cameroon,0.8319,6.43,9109727
1980,Cambodia,0.8147,5.86,6505693
1980,Burundi,0.8047,6.65,4129997
1980,Burkina Faso,0.7604,7.07,7212088
1980,Bulgaria,0.9712,2.1,8861536
1980,Brunei,0.9826,4.25,189300
1980,Brazil,0.908,4.07,121711864
1980,Botswana,0.9192,6.22,996211
1980,Bosnia and Herzegovina,0.9666,2.09,3913536
1980,Bolivia,0.8345,5.52,5352649
1980,Bhutan,0.8,6.55,430633
1980,Benin,0.7817,7.03,3610578
1980,Belize,0.928,5.85,143829
1980,Belgium,0.9855,1.63,9847297
1980,Belarus,0.9772,2.081,9658500
1980,Barbados,0.9724,2.0,248796
1980,Bangladesh,0.8071,6.37,80624423
1980,Bahrain,0.9663,4.92,357957
1980,Bahamas,0.9718,2.99,210600
1980,Azerbaijan,0.8881,3.29,6160502
1980,Austria,0.9837,1.6512,7548798
1980,Australia,0.9868,1.891,14709918
1980,Armenia,0.919,2.385,3096298
1980,Argentina,0.9566,3.33,28131040
1980,Angola,0.7122,7.2,7638420
1980,Algeria,0.8783,6.91,18811199
1980,Albania,0.92652457198,4.04,2671300
1980,Afghanistan,0.7267,7.74,14185729
1981,Zimbabwe,0.901,6.97,7571447
1981,Zambia,0.8397,7.1,5967511
1981,West Bank and Gaza,0.9273,7.2,1554600
1981,Vietnam,0.9353,5.19,55109176
1981,Venezuela,0.9563,4.1,15490555
1981,Vanuatu,0.9384,5.5,118584
1981,Uzbekistan,0.9022,4.97,16375762
1981,Uruguay,0.9633,2.67,2933904
1981,United States,0.9856,1.78,232035086
1981,United Kingdom,0.9865,1.74,56317534
1981,United Arab Emirates,0.9598,5.34,1092153
1981,Ukraine,0.9754,2.01,50227328
1981,Uganda,0.81,7.1,13049012
1981,Turkmenistan,0.8742,4.92,2931343
1981,Turkey,0.8702,4.33,45130008
1981,Tunisia,0.9111,5.17,6628154
1981,Trinidad and Tobago,0.9577,3.3,1097067
1981,Tonga,0.9694,5.53,93443
1981,Togo,0.8266,7.16,2751151
1981,Timor-Leste,0.7683,4.96,583764
1981,Thailand,0.9442,3.2,48460289
1981,Tanzania,0.8348,6.62,19281182
1981,Tajikistan,0.876,5.6,4064671
1981,Taiwan,0.98573,2.455,18177000
1981,Syria,0.9316,6.98,9219690
1981,Switzerland,0.9899,1.51,6315530
1981,Sweden,0.9917,1.62,8319266
1981,Swaziland,0.8803,6.62,621346
1981,Suriname,0.9346,3.82,366770
1981,Sudan,0.8598,6.4,20750557
1981,Sri Lanka,0.9559,3.317,15317817
1981,Spain,0.9831,2.09,37757496
1981,South Africa,0.9145,4.7,29828924
1981,Solomon Islands,0.9398,6.63,236984
1981,Slovenia,0.9818,1.99,1845186
1981,Slovak Republic,0.9739,2.34,5003672
1981,Singapore,0.9863,1.78,2463269
1981,Sierra Leone,0.6899,5.54,3230990
1981,Senegal,0.8073,7.38,5559400
1981,Saudi Arabia,0.9158,7.14,10440852
1981,Sao Tome and Principe,0.9037,6.35,96721
1981,Samoa,0.9309,4.807,155488
1981,Rwanda,0.8003,8.29,5343129
1981,Russia,0.9675,2.01,139619492
1981,Romania,0.9589,2.34,22333737
1981,Qatar,0.9617,5.66,245740
1981,Portugal,0.9739,2.18,9855958
1981,Poland,0.9767,2.32,35921102
1981,Philippines,0.9242,5.08,48399114
1981,Peru,0.8839,4.87,17720017
1981,Paraguay,0.9374,5.21,3287677
1981,Papua New Guinea,0.8901,5.61,3304033
1981,Panama,0.9558,3.64,1998261
1981,Pakistan,0.8547,6.51,83280137
1981,Oman,0.9054,8.34,1249858
1981,Norway,0.9899,1.7,4098699
1981,Nigeria,0.7865,6.78,77604166
1981,Niger,0.6925,7.73,6038229
1981,Nicaragua,0.8985,6.02,3334287
1981,New Zealand,0.9849,2.15606,3165407
1981,Netherlands,0.9894,1.56,14166213
1981,Nepal,0.8023,5.79,15405456
1981,Namibia,0.9082,6.36,1034636
1981,Myanmar,0.8637,4.45,33524053
1981,Mozambique,0.747,6.47,12441643
1981,Morocco,0.872,5.54,20088209
1981,Mongolia,0.8637,6.03,1736994
1981,Moldova,0.9507,2.51,4048772
1981,"Micronesia, Fed. Sts.",0.9375,6.13,75456
1981,Mexico,0.9295,4.51,70318386
1981,Mauritius,0.9631,2.53,975852
1981,Mauritania,0.8488,6.37,1562144
1981,Malta,0.984,2.08,331406
1981,Mali,0.6995,7.06,7394730
1981,Maldives,0.8414,7.15,161931
1981,Malaysia,0.9706,3.75,14178739
1981,Malawi,0.7518,7.39,6409111
1981,Madagascar,0.8231,6.36,8833875
1981,"Macedonia, FYR",0.9357,2.39,1806228
1981,Luxembourg,0.9873,1.45,364405
1981,Lithuania,0.9773,2.05,3455403
1981,Libya,0.9317,7.31,3216430
1981,Liberia,0.7671,6.97,1988931
1981,Lesotho,0.8812,5.54,1345398
1981,Lebanon,0.9529,4.02,2807342
1981,Latvia,0.9752,2.0,2524804
1981,Kuwait,0.9689,5.36,1445699
1981,Kenya,0.895,7.37,16899958
1981,Kazakhstan,0.9321,2.97,15082186
1981,Jordan,0.9429,7.17,2383227
1981,Japan,0.9906,1.76,116823958
1981,Jamaica,0.9536,3.64,2164601
1981,Italy,0.9848,1.64,56376115
1981,Israel,0.9825,3.22,3816400
1981,Ireland,0.9865,2.9,3452589
1981,Iraq,0.9353,6.48,14106693
1981,Iran,0.8999,6.52,40012129
1981,Indonesia,0.8822,4.3,154275429
1981,India,0.8566,4.6,716493309
1981,Iceland,0.9909,2.22,230543
1981,Hungary,0.9741,1.91,10690574
1981,Honduras,0.9065,6.19,3741932
1981,Haiti,0.8127,6.12,5819084
1981,Guyana,0.9327,3.43,775589
1981,Guinea,0.7261,6.95,4477191
1981,Guatemala,0.8741,6.15,7211938
1981,Greece,0.9779,2.09,9728220
1981,Ghana,0.8497,6.47,11246007
1981,Germany,0.9859,1.47,78124452
1981,Georgia,0.9372,2.296,5111551
1981,Gambia,0.7898,6.32,652817
1981,Gabon,0.8885,5.19,702923
1981,France,0.9881,1.84,54135673
1981,Finland,0.9917,1.65,4800928
1981,Fiji,0.9629,3.86,651006
1981,Ethiopia,0.7824,6.87,36282554
1981,Estonia,0.9741,2.078,1482176
1981,Eritrea,0.8146,6.51,2537333
1981,Equatorial Guinea,0.7723,5.75,232676
1981,El Salvador,0.8895,5.0,4729467
1981,Egypt,0.8424,5.31,46025305
1981,Ecuador,0.9101,4.92,8178948
1981,Djibouti,0.8608,6.65,354304
1981,Denmark,0.9901,1.437,5124545
1981,Cyprus,0.9807,2.39,689265
1981,Cuba,0.9797,1.84,9862283
1981,Croatia,0.9763,1.99,4398610
1981,Cote d'Ivoire,0.8399,7.5,8885888
1981,Costa Rica,0.9757,3.58,2409385
1981,"Congo, Rep.",0.8723,6.11,1851889
1981,"Congo, Dem. Rep.",0.8045,6.64,27781042
1981,Comoros,0.8394,7.1,340778
1981,Colombia,0.9466,3.87,27485678
1981,China,0.9377,2.59,996667562
1981,Chile,0.9695,2.66,11348442
1981,Chad,0.7758,6.76,4656116
1981,Cape Verde,0.9146,6.27,302737
1981,Canada,0.9881,1.648,24769849
1981,Cameroon,0.8363,6.43,9379109
1981,Cambodia,0.8291,6.26,6636869
1981,Burundi,0.8067,6.6,4257303
1981,Burkina Faso,0.7659,7.07,7388473
1981,Bulgaria,0.9723,2.07,8888449
1981,Brunei,0.9832,4.1,195394
1981,Brazil,0.9126,3.97,124588432
1981,Botswana,0.9232,6.13,1032889
1981,Bosnia and Herzegovina,0.9683,2.05,3949509
1981,Bolivia,0.8387,5.42,5471025
1981,Bhutan,0.8069,6.5,442648
1981,Benin,0.7859,7.03,3708675
1981,Belize,0.9316,5.68,147358
1981,Belgium,0.9861,1.61,9846320
1981,Belarus,0.9779,2.084,9724106
1981,Barbados,0.9737,1.96,249716
1981,Bangladesh,0.8123,6.23,82883616
1981,Bahrain,0.9694,4.8,372074
1981,Bahamas,0.972,2.99,215330
1981,Azerbaijan,0.8902,3.18,6258490
1981,Austria,0.9845,1.6734,7544359
1981,Australia,0.9873,1.935,14901610
1981,Armenia,0.9224,2.373,3145885
1981,Argentina,0.9594,3.27,28561561
1981,Angola,0.7173,7.2,7903368
1981,Algeria,0.8856,6.76,19442423
1981,Albania,0.92918867704,3.99,2725029
1981,Afghanistan,0.7292,7.76,13984092
1982,Zimbabwe,0.9056,6.81,7874642
1982,Zambia,0.8389,7.02,6165560
1982,West Bank and Gaza,0.9319,7.08,1602309
1982,Vietnam,0.9369,5.0,56317461
1982,Venezuela,0.9578,4.01,15932973
1982,Vanuatu,0.9414,5.43,121438
1982,Uzbekistan,0.9045,4.83,16812955
1982,Uruguay,0.966,2.61,2953118
1982,United States,0.9861,1.79,234261242
1982,United Kingdom,0.9872,1.76,56341308
1982,United Arab Emirates,0.9628,5.27,1157336
1982,Ukraine,0.976,2.02,50408687
1982,Uganda,0.8111,7.1,13447769
1982,Turkmenistan,0.8772,4.84,3002785
1982,Turkey,0.8754,4.19,46198027
1982,Tunisia,0.9169,5.02,6800734
1982,Trinidad and Tobago,0.9585,3.25,1117461
1982,Tonga,0.9703,5.48,93673
1982,Togo,0.8298,7.1,2846305
1982,Timor-Leste,0.7742,5.13,597067
1982,Thailand,0.9474,3.02,49422519
1982,Tanzania,0.8359,6.58,19897071
1982,Tajikistan,0.8766,5.56,4180321
1982,Taiwan,0.98718,2.32,18501000
1982,Syria,0.9357,6.84,9547693
1982,Switzerland,0.9902,1.52,6341096
1982,Sweden,0.9919,1.64,8322909
1982,Swaziland,0.8845,6.57,639383
1982,Suriname,0.9366,3.71,368027
1982,Sudan,0.861,6.36,21460487
1982,Sri Lanka,0.9578,3.223,15544043
1982,Spain,0.9842,1.96,37984198
1982,South Africa,0.9181,4.6,30611185
1982,Solomon Islands,0.9428,6.53,244877
1982,Slovenia,0.9828,1.93,1856261
1982,Slovak Republic,0.9751,2.3,5042276
1982,Singapore,0.987,1.74,2520493
1982,Sierra Leone,0.6942,5.52,3300789
1982,Senegal,0.8145,7.32,5714508
1982,Saudi Arabia,0.9215,7.05,11126570
1982,Sao Tome and Principe,0.9036,6.27,98502
1982,Samoa,0.9331,4.816,155831
1982,Rwanda,0.8094,8.28,5502531
1982,Russia,0.968,2.04,140598335
1982,Romania,0.96,2.31,22439782
1982,Qatar,0.9643,5.5,274720
1982,Portugal,0.9755,2.07,9905701
1982,Poland,0.9775,2.32,36269149
1982,Philippines,0.9252,4.98,49767259
1982,Peru,0.887,4.73,18152344
1982,Paraguay,0.939,5.19,3385626
1982,Papua New Guinea,0.8926,5.52,3395633
1982,Panama,0.9575,3.55,2043413
1982,Pakistan,0.8561,6.48,86187238
1982,Oman,0.912,8.35,1321650
1982,Norway,0.99,1.71,4111566
1982,Nigeria,0.7877,6.77,79623647
1982,Niger,0.6939,7.75,6208128
1982,Nicaragua,0.9041,5.89,3426782
1982,New Zealand,0.9852,2.10246,3189133
1982,Netherlands,0.9896,1.5,14238594
1982,Nepal,0.808,5.74,15774532
1982,Namibia,0.91,6.26,1057115
1982,Myanmar,0.8663,4.35,34179992
1982,Mozambique,0.7492,6.46,12731231
1982,Morocco,0.8785,5.42,20633004
1982,Mongolia,0.8677,5.87,1781213
1982,Moldova,0.9522,2.55,4090009
1982,"Micronesia, Fed. Sts.",0.938,6.02,78048
1982,Mexico,0.9325,4.33,71788766
1982,Mauritius,0.9655,2.41,986620
1982,Mauritania,0.853,6.32,1607553
1982,Malta,0.9847,2.06,336046
1982,Mali,0.7052,7.07,7552338
1982,Maldives,0.8491,7.21,167708
1982,Malaysia,0.9723,3.73,14542156
1982,Malawi,0.7563,7.34,6567327
1982,Madagascar,0.8231,6.24,9059559
1982,"Macedonia, FYR",0.9389,2.35,1812327
1982,Luxembourg,0.9878,1.45,364589
1982,Lithuania,0.9784,2.05,3480356
1982,Libya,0.9358,7.19,3381390
1982,Liberia,0.7682,6.96,2059483
1982,Lesotho,0.885,5.49,1381537
1982,Lebanon,0.9538,3.92,2827767
1982,Latvia,0.9762,2.02,2536323
1982,Kuwait,0.9715,5.14,1514013
1982,Kenya,0.8973,7.27,17557466
1982,Kazakhstan,0.9335,2.97,15248460
1982,Jordan,0.9457,7.1,2479683
1982,Japan,0.9911,1.75,117711145
1982,Jamaica,0.9546,3.56,2200377
1982,Italy,0.9857,1.57,56510204
1982,Israel,0.9834,3.17,3884594
1982,Ireland,0.9874,2.79,3482073
1982,Iraq,0.9389,6.41,14457565
1982,Iran,0.9063,6.52,41533339
1982,Indonesia,0.8857,4.17,157758440
1982,India,0.8601,4.52,733151769
1982,Iceland,0.9914,2.22,233131
1982,Hungary,0.975,1.86,10665068
1982,Honduras,0.9104,6.062,3858691
1982,Haiti,0.8171,6.15,5957920
1982,Guyana,0.9335,3.3,771521
1982,Guinea,0.7307,6.95,4569938
1982,Guatemala,0.8796,6.11,7393131
1982,Greece,0.9792,2.01,9795461
1982,Ghana,0.8514,6.39,11624726
1982,Germany,0.9867,1.47,77944929
1982,Georgia,0.9392,2.284,5151606
1982,Gambia,0.7951,6.31,677685
1982,Gabon,0.8909,5.2,724185
1982,France,0.9885,1.84,54408866
1982,Finland,0.992,1.72,4826163
1982,Fiji,0.9638,3.81,668259
1982,Ethiopia,0.7855,6.91,37319328
1982,Estonia,0.9748,2.103,1491897
1982,Eritrea,0.8196,6.5,2602966
1982,Equatorial Guinea,0.7762,5.78,250712
1982,El Salvador,0.8975,4.87,4798918
1982,Egypt,0.8515,5.25,47133557
1982,Ecuador,0.916,4.77,8403034
1982,Djibouti,0.8626,6.62,363940
1982,Denmark,0.9903,1.427,5122696
1982,Cyprus,0.9825,2.42,691792
1982,Cuba,0.9803,1.83,9905577
1982,Croatia,0.9778,1.98,4420169
1982,Cote d'Ivoire,0.8437,7.38,9281593
1982,Costa Rica,0.9767,3.54,2477549
1982,"Congo, Rep.",0.8737,6.04,1907330
1982,"Congo, Dem. Rep.",0.8086,6.69,28551259
1982,Comoros,0.844,7.03,352416
1982,Colombia,0.9497,3.74,28104254
1982,China,0.9404,2.59,1010574797
1982,Chile,0.972,2.65,11527274
1982,Chad,0.7779,6.76,4765160
1982,Cape Verde,0.9195,6.17,308230
1982,Canada,0.9888,1.634,25016047
1982,Cameroon,0.8405,6.41,9651552
1982,Cambodia,0.8427,6.57,6883519
1982,Burundi,0.8095,6.55,4395560
1982,Burkina Faso,0.7711,7.07,7572382
1982,Bulgaria,0.9734,2.05,8914880
1982,Brunei,0.9839,3.99,201301
1982,Brazil,0.9168,3.85,127514673
1982,Botswana,0.9271,6.01,1069707
1982,Bosnia and Herzegovina,0.97,2.02,3984259
1982,Bolivia,0.8429,5.34,5589245
1982,Bhutan,0.8139,6.45,453793
1982,Benin,0.7902,7.02,3811326
1982,Belize,0.9347,5.51,151535
1982,Belgium,0.9867,1.59,9841800
1982,Belarus,0.9786,2.09,9792555
1982,Barbados,0.9748,1.92,250809
1982,Bangladesh,0.8178,6.08,85156396
1982,Bahrain,0.9721,4.69,383785
1982,Bahamas,0.9724,2.99,220188
1982,Azerbaijan,0.8916,3.09,6358780
1982,Austria,0.9852,1.6608,7543194
1982,Australia,0.9877,1.929,15109659
1982,Armenia,0.9253,2.381,3192877
1982,Argentina,0.9621,3.21,29001060
1982,Angola,0.7213,7.2,8191774
1982,Algeria,0.892,6.58,20095648
1982,Albania,0.93138264591,3.94,2777592
1982,Afghanistan,0.7347,7.79,13672870
1983,Zimbabwe,0.9103,6.63,8194203
1983,Zambia,0.8374,6.94,6368542
1983,West Bank and Gaza,0.9361,6.95,1652945
1983,Vietnam,0.9383,4.81,57616926
1983,Venezuela,0.9591,3.93,16370463
1983,Vanuatu,0.9446,5.36,124252
1983,Uzbekistan,0.9072,4.71,17260951
1983,Uruguay,0.9681,2.57,2972284
1983,United States,0.9865,1.8,236510688
1983,United Kingdom,0.9877,1.78,56379327
1983,United Arab Emirates,0.9654,5.21,1217021
1983,Ukraine,0.9765,2.04,50589152
1983,Uganda,0.8119,7.1,13866291
1983,Turkmenistan,0.8807,4.77,3075867
1983,Turkey,0.883,4.03,47285732
1983,Tunisia,0.9223,4.86,6974955
1983,Trinidad and Tobago,0.959,3.2,1138006
1983,Tonga,0.9712,5.39,93766
1983,Togo,0.8331,7.02,2949279
1983,Timor-Leste,0.78,5.26,617347
1983,Thailand,0.9504,2.86,50379788
1983,Tanzania,0.8364,6.54,20531760
1983,Tajikistan,0.8771,5.53,4301334
1983,Taiwan,0.98818,2.17,18803000
1983,Syria,0.9393,6.7,9886629
1983,Switzerland,0.9905,1.53,6376512
1983,Sweden,0.9921,1.68,8325682
1983,Swaziland,0.8878,6.52,658564
1983,Suriname,0.9377,3.59,369782
1983,Sudan,0.8628,6.32,22179726
1983,Sri Lanka,0.9597,3.124,15765034
1983,Spain,0.9851,1.84,38177151
1983,South Africa,0.9215,4.5,31409842
1983,Somalia,0.82,6.72,6521168
1983,Solomon Islands,0.9451,6.43,252860
1983,Slovenia,0.9838,1.87,1865704
1983,Slovak Republic,0.9762,2.27,5077753
1983,Singapore,0.9877,1.61,2583219
1983,Sierra Leone,0.6975,5.52,3373661
1983,Serbia,0.9535,2.32,9154306
1983,Senegal,0.8213,7.26,5879044
1983,Saudi Arabia,0.9268,6.94,11836762
1983,Sao Tome and Principe,0.9037,6.18,100162
1983,Samoa,0.9249,4.827,156122
1983,Rwanda,0.8188,8.26,5669024
1983,Russia,0.9686,2.08,141593874
1983,Romania,0.9605,2.3,22530615
1983,Qatar,0.9665,5.33,306542
1983,Portugal,0.977,1.96,9937389
1983,Poland,0.9782,2.31,36608819
1983,Philippines,0.9266,4.88,51166963
1983,Peru,0.8909,4.6,18585148
1983,Paraguay,0.9405,5.15,3487626
1983,Papua New Guinea,0.8955,5.42,3489227
1983,Panama,0.959,3.48,2088590
1983,Pakistan,0.8576,6.46,89200001
1983,Oman,0.919,8.34,1395032
1983,Norway,0.99,1.66,4124588
1983,Nigeria,0.7896,6.75,81635550
1983,Niger,0.6947,7.77,6381552
1983,Nicaragua,0.9098,5.75,3518721
1983,New Zealand,0.9856,2.0971,3216318
1983,Netherlands,0.9898,1.47,14308217
1983,Nepal,0.8144,5.69,16152598
1983,Namibia,0.9119,6.15,1082264
1983,Myanmar,0.8693,4.25,34832636
1983,Mozambique,0.7516,6.44,12992962
1983,Morocco,0.8841,5.28,21190800
1983,Mongolia,0.8714,5.71,1826717
1983,Moldova,0.9536,2.59,4132576
1983,"Micronesia, Fed. Sts.",0.9387,5.89,80667
1983,Mexico,0.9353,4.17,73223336
1983,Mauritius,0.9673,2.33,996476
1983,Mauritania,0.8568,6.26,1653818
1983,Malta,0.9853,2.06,340572
1983,Mali,0.7104,7.08,7712392
1983,Maldives,0.8567,7.25,173861
1983,Malaysia,0.974,3.7,14925545
1983,Malawi,0.7594,7.29,6741249
1983,Madagascar,0.8231,6.17,9289882
1983,"Macedonia, FYR",0.9419,2.31,1815719
1983,Luxembourg,0.9882,1.45,364897
1983,Lithuania,0.9794,2.05,3505769
1983,Libya,0.9383,7.02,3549220
1983,Liberia,0.7676,6.94,2126455
1983,Lesotho,0.889,5.44,1417720
1983,Lebanon,0.9547,3.82,2851609
1983,Latvia,0.9772,2.04,2548940
1983,Kuwait,0.9739,4.88,1584310
1983,Kenya,0.8994,7.17,18237830
1983,Kazakhstan,0.9347,2.99,15419454
1983,Jordan,0.9484,7.02,2584859
1983,Japan,0.9916,1.74,118554190
1983,Jamaica,0.9554,3.48,2236865
1983,Italy,0.9865,1.51,56622072
1983,Israel,0.9842,3.13,3951159
1983,Ireland,0.9881,2.68,3505714
1983,Iraq,0.942,6.34,14799456
1983,Iran,0.9124,6.47,43130529
1983,Indonesia,0.8889,4.03,161245684
1983,India,0.8634,4.44,750033539
1983,Iceland,0.9917,2.21,235861
1983,Hungary,0.9756,1.83,10627145
1983,Honduras,0.9145,5.932,3978080
1983,Haiti,0.8213,6.15,6102119
1983,Guyana,0.9329,3.17,765434
1983,Guinea,0.7355,6.95,4679999
1983,Guatemala,0.8853,6.05,7578625
1983,Greece,0.9804,1.91,9848045
1983,Ghana,0.8528,6.31,12039663
1983,Germany,0.9875,1.46,77784306
1983,Georgia,0.9411,2.277,5193836
1983,Gambia,0.8008,6.28,704894
1983,Gabon,0.8933,5.2,746424
1983,France,0.9889,1.85,54695692
1983,Finland,0.9923,1.74,4853221
1983,Fiji,0.9648,3.76,685461
1983,Ethiopia,0.7881,6.95,38500829
1983,Estonia,0.9755,2.134,1502292
1983,Eritrea,0.8243,6.48,2667868
1983,Equatorial Guinea,0.7806,5.8,272217
1983,El Salvador,0.9061,4.74,4865611
1983,Egypt,0.8607,5.19,48276547
1983,Ecuador,0.922,4.63,8629832
1983,Djibouti,0.8647,6.59,372386
1983,Denmark,0.9904,1.377,5118998
1983,Cyprus,0.984,2.44,694146
1983,Cuba,0.9808,1.83,9949046
1983,Croatia,0.9792,1.96,4440263
1983,Cote d'Ivoire,0.8462,7.25,9684478
1983,Costa Rica,0.9775,3.52,2547555
1983,"Congo, Rep.",0.8748,5.95,1964298
1983,"Congo, Dem. Rep.",0.8125,6.75,29341286
1983,Comoros,0.8488,6.92,363759
1983,Colombia,0.9524,3.63,28729367
1983,China,0.9429,2.6,1025090475
1983,Chile,0.974,2.65,11714442
1983,Chad,0.7797,6.75,4882913
1983,Cape Verde,0.9243,6.08,315410
1983,Canada,0.9893,1.623,25266950
1983,Cameroon,0.8444,6.38,9929831
1983,Cambodia,0.8553,6.76,7211815
1983,Burundi,0.8117,6.51,4542467
1983,Burkina Faso,0.7759,7.06,7763888
1983,Bulgaria,0.9744,2.02,8938068
1983,Brunei,0.9844,3.91,207122
1983,Brazil,0.9207,3.72,130459023
1983,Botswana,0.9307,5.88,1106802
1983,Bosnia and Herzegovina,0.9697,1.99,4021590
1983,Bolivia,0.8472,5.26,5708585
1983,Bhutan,0.8196,6.4,464831
